-16242.095421508515,12:52:03.666805
-49533.3862906711,12:52:03.667854
-62977.64586991713,12:52:03.667954
-53219.569735817204,12:52:03.668791
-42940.67853693827,12:52:03.668894
-30383.646083012565,12:52:03.669720
-13556.247280903537,12:52:03.669823
-3952.199559237135,12:52:03.670634
-5162.483751233294,12:52:03.670731
-4441.556048899437,12:52:03.671451
7496.082543408358,12:52:03.671536
20262.18680277485,12:52:03.672241
23161.35190221536,12:52:03.672324
23019.079980631235,12:52:03.715093
24999.76308751049,12:52:03.715205
23188.568157796526,12:52:03.716031
17756.679818567198,12:52:03.716119
14796.230124662081,12:52:03.716795
10684.197582450925,12:52:03.716895
-2177.1969429935907,12:52:03.763508
-19367.628359058122,12:52:03.763618
-26914.170746688633,12:52:03.764303
-23739.487457695355,12:52:03.764404
-22968.6200709431,12:52:03.765069
-28108.515316270616,12:52:03.765157
-29230.154014526564,12:52:03.765751
-21286.880247212495,12:52:03.765849
-15399.361567857422,12:52:03.766704
-17188.643536711534,12:52:03.766775
-13835.441036983248,12:52:03.767381
890.3180182901606,12:52:03.767476
13119.177701904608,12:52:03.812319
12054.783802487364,12:52:03.812449
9241.53923686338,12:52:03.813034
15217.536812235041,12:52:03.813095
21835.105001910626,12:52:03.813685
22196.32141886285,12:52:03.813746
24633.71004116519,12:52:03.814231
31998.232217755954,12:52:03.814291
31903.5963707738,12:52:03.815217
25208.213985451115,12:52:03.815321
24848.806113868806,12:52:03.815903
30200.67270508302,12:52:03.815990
29557.857125504233,12:52:03.860930
21649.765293692144,12:52:03.861045
17961.754395632077,12:52:03.861612
19976.32491174625,12:52:03.861691
18053.19283806815,12:52:03.862322
12104.435552121444,12:52:03.862410
11051.021916865926,12:52:03.862889
14731.309737863252,12:52:03.862966
13688.365602318725,12:52:03.863610
6695.57266695514,12:52:03.863700
3749.163793637747,12:52:03.909645
6280.871292411826,12:52:03.909750
4885.755512894857,12:52:03.910353
-2125.2529634037423,12:52:03.910440
-4754.032299765845,12:52:03.911352
-4.155545029704626,12:52:03.911436
1715.2540754886913,12:52:03.911930
-3060.986576301595,12:52:03.912018
-5999.327448200726,12:52:04.007130
-4085.1253861248874,12:52:04.007254
-4529.359555515313,12:52:04.007809
-7759.682818737949,12:52:04.007896
-5488.2193992648445,12:52:04.008367
-1039.5783437449952,12:52:04.008459
-5269.405992024389,12:52:04.008923
-13509.857451966785,12:52:04.009008
-10836.060034184175,12:52:04.009637
1055.2706333898302,12:52:04.009763
4614.308297041478,12:52:04.010264
-5025.56200335591,12:52:04.010344
-9094.27076476659,12:52:04.011199
2136.318278671954,12:52:04.011314
7269.836151585201,12:52:04.056045
385.68176479345766,12:52:04.056158
3880.9155771285605,12:52:04.056720
15262.396048179688,12:52:04.056786
11695.332574573426,12:52:04.057173
-3764.8582527671065,12:52:04.057237
-10021.017846318284,12:52:04.057922
-3944.2013152174895,12:52:04.058018
-1972.4522706401021,12:52:04.104498
-9923.913982583656,12:52:04.104633
-11674.591147037763,12:52:04.105204
-2538.3016892471596,12:52:04.105350
873.2094126104987,12:52:04.105819
-5024.9102966973605,12:52:04.105935
-6290.663159871343,12:52:04.106378
-966.190190924434,12:52:04.106469
-194.09425557103503,12:52:04.107334
